repo,user_id,year,office,organization_role
synthetic_repo_027,synthetic_user_0535,2025,NERSC Directors Reserve,FACULTY
synthetic_repo_027,synthetic_user_0554,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_027,synthetic_user_0582,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_027,synthetic_user_0668,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_027,synthetic_user_0751,2025,NERSC Directors Reserve,FACULTY
synthetic_repo_027,synthetic_user_0824,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_027,synthetic_user_0826,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_027,synthetic_user_0907,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_027,synthetic_user_0996,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_027,synthetic_user_0998,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_027,synthetic_user_1036,2025,NERSC Directors Reserve,NONE
synthetic_repo_027,synthetic_user_1052,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_027,synthetic_user_1111,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_027,synthetic_user_1155,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_028,synthetic_user_0071,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_028,synthetic_user_0077,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_028,synthetic_user_0080,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_028,synthetic_user_0106,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_028,synthetic_user_0130,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_028,synthetic_user_0185,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_028,synthetic_user_0233,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_028,synthetic_user_0251,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_028,synthetic_user_0278,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_028,synthetic_user_0282,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_028,synthetic_user_0400,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_028,synthetic_user_0545,2025,NERSC Directors Reserve,OTHER
synthetic_repo_028,synthetic_user_0554,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_028,synthetic_user_0582,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_028,synthetic_user_0751,2025,NERSC Directors Reserve,FACULTY
synthetic_repo_028,synthetic_user_0850,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_028,synthetic_user_0907,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_028,synthetic_user_0935,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_028,synthetic_user_0960,2025,NERSC Directors Reserve,NONE
synthetic_repo_028,synthetic_user_0998,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_028,synthetic_user_1052,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_028,synthetic_user_1111,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_028,synthetic_user_1142,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_028,synthetic_user_1155,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_029,synthetic_user_0003,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_029,synthetic_user_0080,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_029,synthetic_user_0130,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_029,synthetic_user_0185,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_029,synthetic_user_0188,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_029,synthetic_user_0251,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_029,synthetic_user_0252,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_029,synthetic_user_0269,2025,NERSC Directors Reserve,FACULTY
synthetic_repo_029,synthetic_user_0278,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_029,synthetic_user_0291,2025,NERSC Directors Reserve,FACULTY
synthetic_repo_029,synthetic_user_0332,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_029,synthetic_user_0346,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_029,synthetic_user_0400,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_029,synthetic_user_0475,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_029,synthetic_user_0477,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_029,synthetic_user_0512,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_029,synthetic_user_0525,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_029,synthetic_user_0535,2025,NERSC Directors Reserve,FACULTY
synthetic_repo_029,synthetic_user_0545,2025,NERSC Directors Reserve,OTHER
synthetic_repo_029,synthetic_user_0575,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_029,synthetic_user_0582,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_029,synthetic_user_0668,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_029,synthetic_user_0676,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_029,synthetic_user_0722,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_029,synthetic_user_0826,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_029,synthetic_user_0850,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_029,synthetic_user_0907,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_029,synthetic_user_0935,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_029,synthetic_user_0960,2025,NERSC Directors Reserve,NONE
synthetic_repo_029,synthetic_user_0977,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_029,synthetic_user_0996,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_029,synthetic_user_0998,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_029,synthetic_user_1048,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_029,synthetic_user_1052,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_029,synthetic_user_1069,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_029,synthetic_user_1070,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_029,synthetic_user_1111,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_029,synthetic_user_1155,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_030,synthetic_user_0003,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_030,synthetic_user_0080,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_030,synthetic_user_0106,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_030,synthetic_user_0130,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_030,synthetic_user_0153,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_030,synthetic_user_0185,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_030,synthetic_user_0188,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_030,synthetic_user_0251,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_030,synthetic_user_0252,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0269,2025,NERSC Directors Reserve,FACULTY
synthetic_repo_030,synthetic_user_0278,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_030,synthetic_user_0332,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0346,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_030,synthetic_user_0400,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_030,synthetic_user_0419,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0475,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_030,synthetic_user_0477,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_030,synthetic_user_0483,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0501,2025,NERSC Directors Reserve,FACULTY
synthetic_repo_030,synthetic_user_0512,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0525,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_030,synthetic_user_0545,2025,NERSC Directors Reserve,OTHER
synthetic_repo_030,synthetic_user_0554,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0575,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0578,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_030,synthetic_user_0582,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0668,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_030,synthetic_user_0676,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_030,synthetic_user_0679,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0719,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0722,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_030,synthetic_user_0751,2025,NERSC Directors Reserve,FACULTY
synthetic_repo_030,synthetic_user_0773,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0799,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_030,synthetic_user_0826,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_030,synthetic_user_0850,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_030,synthetic_user_0907,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_030,synthetic_user_0935,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_030,synthetic_user_0960,2025,NERSC Directors Reserve,NONE
synthetic_repo_030,synthetic_user_0996,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_0998,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_1011,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_1048,2025,NERSC Directors Reserve,POSTDOC
synthetic_repo_030,synthetic_user_1052,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_1069,2025,NERSC Directors Reserve,UNDRGRAD
synthetic_repo_030,synthetic_user_1070,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_1111,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_030,synthetic_user_1142,2025,NERSC Directors Reserve,SCIENTST
synthetic_repo_030,synthetic_user_1144,2025,NERSC Directors Reserve,GRADUATE
synthetic_repo_030,synthetic_user_1155,2025,NERSC Directors Reserve,PROSTAFF
synthetic_repo_031,synthetic_user_0068,2025,Biological and Environmental Research,FACULTY
synthetic_repo_031,synthetic_user_0085,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_031,synthetic_user_0156,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_031,synthetic_user_0533,2025,Biological and Environmental Research,OTHER
synthetic_repo_031,synthetic_user_0538,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_031,synthetic_user_0623,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_031,synthetic_user_0799,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_033,synthetic_user_0013,2025,Biological and Environmental Research,OTHER
synthetic_repo_033,synthetic_user_0099,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_033,synthetic_user_0490,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_033,synthetic_user_0538,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_033,synthetic_user_0540,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_033,synthetic_user_0623,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_033,synthetic_user_0793,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_035,synthetic_user_0013,2025,Biological and Environmental Research,OTHER
synthetic_repo_035,synthetic_user_0085,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_035,synthetic_user_0156,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_035,synthetic_user_0268,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_035,synthetic_user_0416,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_035,synthetic_user_0469,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_035,synthetic_user_0490,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_035,synthetic_user_0533,2025,Biological and Environmental Research,OTHER
synthetic_repo_035,synthetic_user_0538,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_035,synthetic_user_0540,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_035,synthetic_user_0569,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_035,synthetic_user_0669,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_035,synthetic_user_0674,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_035,synthetic_user_0799,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_035,synthetic_user_1041,2025,Biological and Environmental Research,FACULTY
synthetic_repo_035,synthetic_user_1118,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_035,synthetic_user_1129,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_036,synthetic_user_0013,2025,Biological and Environmental Research,OTHER
synthetic_repo_036,synthetic_user_0156,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_036,synthetic_user_0182,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_036,synthetic_user_0220,2025,Biological and Environmental Research,NONE
synthetic_repo_036,synthetic_user_0298,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_036,synthetic_user_0424,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_036,synthetic_user_0453,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_036,synthetic_user_0464,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_036,synthetic_user_0470,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_036,synthetic_user_0533,2025,Biological and Environmental Research,OTHER
synthetic_repo_036,synthetic_user_0538,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_036,synthetic_user_0569,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_036,synthetic_user_0623,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_036,synthetic_user_0674,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_036,synthetic_user_0847,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_036,synthetic_user_1003,2025,Biological and Environmental Research,UNDRGRAD
synthetic_repo_036,synthetic_user_1118,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_037,synthetic_user_0010,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_037,synthetic_user_0013,2025,Biological and Environmental Research,OTHER
synthetic_repo_037,synthetic_user_0068,2025,Biological and Environmental Research,FACULTY
synthetic_repo_037,synthetic_user_0097,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_037,synthetic_user_0099,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_037,synthetic_user_0105,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_037,synthetic_user_0220,2025,Biological and Environmental Research,NONE
synthetic_repo_037,synthetic_user_0464,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_037,synthetic_user_0469,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_037,synthetic_user_0533,2025,Biological and Environmental Research,OTHER
synthetic_repo_037,synthetic_user_0538,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_037,synthetic_user_0540,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_037,synthetic_user_0591,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_037,synthetic_user_0623,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_037,synthetic_user_0674,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_037,synthetic_user_0793,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_037,synthetic_user_0847,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_037,synthetic_user_0904,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_037,synthetic_user_1041,2025,Biological and Environmental Research,FACULTY
synthetic_repo_037,synthetic_user_1129,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_037,synthetic_user_1165,2025,Biological and Environmental Research,FACULTY
synthetic_repo_038,synthetic_user_0013,2025,Biological and Environmental Research,OTHER
synthetic_repo_038,synthetic_user_0099,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_038,synthetic_user_0105,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_038,synthetic_user_0220,2025,Biological and Environmental Research,NONE
synthetic_repo_038,synthetic_user_0268,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_038,synthetic_user_0453,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_038,synthetic_user_0464,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_038,synthetic_user_0470,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_038,synthetic_user_0473,2025,Biological and Environmental Research,UNDRGRAD
synthetic_repo_038,synthetic_user_0490,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_038,synthetic_user_0512,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_038,synthetic_user_0533,2025,Biological and Environmental Research,OTHER
synthetic_repo_038,synthetic_user_0538,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_038,synthetic_user_0569,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_038,synthetic_user_0589,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_038,synthetic_user_0623,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_038,synthetic_user_0669,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_038,synthetic_user_0674,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_038,synthetic_user_0847,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_038,synthetic_user_0904,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_038,synthetic_user_0916,2025,Biological and Environmental Research,UNDRGRAD
synthetic_repo_038,synthetic_user_1129,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_038,synthetic_user_1165,2025,Biological and Environmental Research,FACULTY
synthetic_repo_039,synthetic_user_0013,2025,Biological and Environmental Research,OTHER
synthetic_repo_039,synthetic_user_0068,2025,Biological and Environmental Research,FACULTY
synthetic_repo_039,synthetic_user_0085,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_039,synthetic_user_0099,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_039,synthetic_user_0105,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_039,synthetic_user_0156,2025,Biological and Environmental Research,PROSTAFF
synthetic_repo_039,synthetic_user_0220,2025,Biological and Environmental Research,NONE
synthetic_repo_039,synthetic_user_0268,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_039,synthetic_user_0354,2025,Biological and Environmental Research,SCIENTST
synthetic_repo_039,synthetic_user_0416,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_039,synthetic_user_0464,2025,Biological and Environmental Research,POSTDOC
synthetic_repo_039,synthetic_user_0469,2025,Biological and Environmental Research,GRADUATE
synthetic_repo_039,synthetic_user_0470,2025,Biological and Environmental Research,PROSTAFF
